DEVICECLASSID,DEVICEID,UNIQUEMSID,SALESTRANSACTIONNO,COUNT(1), 
501,2215,10583,504172,2, 
501,2215,10801,519240,2, 
501,2215,10835,517767,2, 
501,2216,9963,482770,2, 
501,2216,10233,501331,2, 
501,2216,10243,500746,2, 
501,2217,11660,76800,2, 
501,2217,11676,76314,2, 
501,2218,11747,341268,2, 
501,2218,11765,340581,2, 
501,2218,11765,340589,2, 
501,2218,11781,341725,2, 
501,2218,12049,357144,2, 
501,2218,12061,356189,2, 
501,2219,10869,93337,2, 
501,2219,10869,93378,2, 
501,2219,10869,93379,2, 
501,2219,11049,106195,2, 
501,2219,11081,108055,2, 
501,2220,10475,165281,2, 
501,2223,11443,537550,2, 
501,2224,10895,304416,2, 
501,2226,11158,489341,2, 
501,2227,10781,363148,2, 
501,2227,10791,362977,2, 
501,2227,10979,376599,2, 
501,2228,10697,202389,2, 
501,2229,10483,289930,2, 
501,2229,10485,289678,2, 
501,2230,11437,69038,2, 
501,2230,11453,67801,2, 
501,2230,11605,81398,2, 
501,2230,11655,83171,2, 
501,2231,10851,524670,2, 
501,2231,11091,533687,2, 
501,2232,12655,559435,2, 
501,2232,12909,575334,2, 
501,2234,10931,325589,2, 
501,2234,10931,325597,2, 
501,2234,10957,327148,2, 
501,2234,11193,340922,2, 
501,2235,11395,453139,2, 
501,2236,11530,6268,2, 
501,2237,11415,10728,2, 
501,2237,11488,14355,2, 
501,2237,11630,22003,2, 
501,2238,11847,534648,2, 
501,2238,12033,545540,2, 
501,2240,10275,453913,2, 
501,2240,10275,454072,2, 
501,2242,11035,3240,2, 
501,2242,11035,3294,2, 
501,2244,11447,297351,2, 
501,2245,10936,217420,2, 
501,2245,11176,232032,2, 
501,2245,11178,231790,2, 
501,2246,10827,516260,2, 
501,2246,10827,516261,2, 
501,2246,10827,516310,2, 
501,2247,10723,127261,2, 
501,2247,10723,127262,2, 
501,2248,11912,218402,2, 
501,2248,11912,218403,2, 
501,2248,11912,218404,2, 
501,2248,11912,218405,2, 
501,2248,11918,218043,2, 
501,2251,11187,130327,2, 
501,2252,11911,540062,2, 
501,2253,12347,60649,2, 
501,2253,12353,60265,2, 
501,2253,12353,60298,2, 
501,2253,12403,63270,2, 
501,2253,12557,72631,2, 
501,2253,12557,72713,2, 
501,2253,12563,72475,2, 
501,2253,12563,72480,2, 
501,2254,12085,587457,2, 
501,2255,11659,248355,2, 
501,2256,11067,117239,2, 
501,2256,11067,117240,2, 
501,2257,10893,185623,2, 
501,2258,10684,66252,2, 
501,2258,10876,78279,2, 
501,2259,9370,445643,2, 
501,2260,11317,203270,2, 
501,2260,11327,202518,2, 
501,2260,11525,214854,2, 
501,2260,11525,214880,2, 
501,2260,11525,214881,2, 
501,2260,11545,216001,2, 
501,2261,13923,73964,2, 
501,2263,10799,341719,2, 
501,2263,11099,353191,2, 
501,2265,12286,315902,2, 
501,2265,12426,322506,2, 
501,2266,11010,407322,2, 
501,2268,11798,190403,2, 
501,2270,10913,513468,2, 
501,2270,10913,513471,2, 
501,2272,11741,196565,2, 
501,2273,10422,74643,2, 
501,2273,10422,74753,2, 
501,2274,10505,481106,2, 
501,2274,10691,493471,2, 
501,2275,10211,464587,2, 
501,2281,11010,132911,2, 
501,2283,10217,469966,2, 
501,2283,10217,469984,2, 
501,2283,10217,469985,2, 
501,2284,10252,461445,2, 
501,2284,10252,461502,2, 
501,2285,10359,484853,2, 
501,2286,9814,28993,2, 
501,2286,9856,33014,2, 
501,2286,9996,40407,2, 
501,2287,10047,95509,2, 
501,2287,10137,101544,2, 
501,2288,11361,36263,2, 
501,2289,10757,516000,2, 
501,2289,10989,527596,2, 
501,2290,11241,464957,2, 
501,2290,11241,465030,2, 
501,2292,10265,503213,2, 
501,2295,10535,36952,2, 
501,2295,10587,39144,2, 
501,2297,10585,114708,2, 
501,2298,10778,160294,2, 
501,2299,10250,507053,2, 
501,2299,10460,519660,2, 
501,2299,10462,519235,2, 
501,2299,10462,519410,2, 
501,3087,4466,23346,2, 
501,3230,2178,63062,2, 
501,3230,2178,63160,2, 
501,3230,2178,63348,2, 
501,3230,2421,75081,2, 
501,3234,6350,167275,2, 
501,3234,6350,167438,2, 
501,3234,6414,167852,2, 
501,3238,5406,111446,2, 
501,3260,863,63923,2, 
501,3262,5099,188253,2, 
501,3263,5905,100692,2, 
501,3268,6015,37908,2, 
501,4103,9495,440365,2, 
501,4103,9523,440764,2, 
501,4105,9499,431548,2, 
501,4105,9539,433339,2, 
501,4106,9085,424209,2, 
501,4108,8889,423430,2, 
501,4111,9139,442080,2, 
501,4112,9369,219640,2, 
501,4117,8979,427960,2, 
501,4117,8979,428026,2, 
501,4117,9101,433938,2, 
501,4120,9087,441991,2, 
501,4120,9087,442052,2, 
501,4120,9145,445462,2, 
501,4120,9167,444315,2, 
501,4122,9089,414202,2, 
501,4124,9119,168595,2, 
501,4125,9051,423516,2, 
501,4125,9051,423520,2, 
501,4125,9083,423699,2, 
501,4126,9634,160057,2, 
501,6001,13878,64684,2, 
501,6001,13878,64708,2, 
501,6001,13896,68220,2, 
501,6001,13898,68173,2, 
501,6001,13922,67801,2, 
501,6001,13922,67811,2, 
501,6004,4679,113376,2, 
501,6011,14312,168932,2, 
501,6011,14560,173110,2, 
501,6011,14560,173115,2, 
501,6012,14835,160000,2, 
501,6014,3382,135826,2, 
501,6051,11495,159870,2, 
501,6051,11495,159880,2, 
501,6051,11497,159832,2, 
501,6051,11549,159955,2, 
501,6052,10893,77014,2, 
501,6061,10765,39398,2, 
501,6062,11741,174425,2, 
501,6062,11741,174426,2, 
501,6062,11980,180643,2, 
501,6072,10523,156274,2, 
501,6072,10523,156302,2, 
501,6081,9793,107325,2, 
501,6081,9795,107287,2, 
501,6081,9799,107250,2, 
501,6081,9799,107251,2, 
501,6081,9799,107252,2, 
501,6082,10097,19487,2, 
501,6082,10127,18757,2, 
501,6082,10131,18611,2, 
501,6082,10133,18498,2, 
501,6082,10133,18508,2, 
501,6101,10493,152438,2, 
501,6102,10265,150808,2, 
501,6102,10267,150746,2, 
501,6102,10269,150708,2, 
501,6102,10277,150499,2, 
501,6111,10695,141665,2, 
501,6111,10695,141683,2, 
501,6111,11137,146573,2, 
501,6141,11607,167319,2, 
501,6162,8521,132501,2, 
501,6162,8839,133721,2, 
501,6171,8417,123988,2, 
501,6172,9589,145225,2, 
501,6172,9593,145033,2, 
501,6172,9607,146191,2, 
501,6172,9641,146584,2, 
501,6172,9651,148145,2, 
501,6181,10883,147895,2, 
501,6192,9257,129494,2, 
501,6201,11565,163151,2, 
501,6201,11589,163474,2, 
501,6201,11601,163243,2, 
501,6201,11601,163264,2, 
501,6202,12082,179081,2, 
501,6221,11106,20969,2, 
501,6221,11106,21236,2, 
501,6221,11158,20323,2, 
501,6261,11642,51431,2, 
501,6272,12230,30345,2, 
501,6272,12275,31654,2, 
501,6281,11395,160788,2, 
501,6282,11285,156539,2, 
501,6291,10103,140455,2, 
501,6291,10197,140638,2, 
501,6291,10499,144792,2, 
501,6291,10507,144587,2, 
501,6291,10507,144601,2, 
501,6292,9911,141164,2, 
501,6292,9911,141165,2, 
501,6292,9947,140690,2, 
501,6292,10086,145471,2, 
501,6311,9888,31065,2, 
501,6311,9890,31000,2, 
501,6311,9890,30990,2, 
501,6311,9890,30999,2, 
501,6311,10199,36502,2, 
501,6311,10221,35554,2, 
501,6312,12397,182032,2, 
501,6312,12397,182033,2, 
501,6322,11365,153206,2, 
501,6322,11525,155780,2, 
501,6322,11613,156972,2, 
501,6331,11642,1742,2, 
501,6331,11828,4934,2, 
501,6332,12106,120648,2, 
501,6342,10730,149776,2, 
501,6342,10883,155610,2, 
501,6371,8341,116669,2, 
501,6371,8341,116670,2, 
501,6371,8341,116671,2, 
501,6391,10757,155410,2, 
501,6391,10775,155019,2, 
501,6401,11775,167181,2, 
501,6401,11777,167165,2, 
501,6401,11777,167166,2, 
501,6401,11893,168324,2, 
501,6402,11589,5940,2, 
501,6402,11801,7314,2, 
501,6402,11801,7315,2, 
501,6402,11953,10008,2, 
501,6422,9703,141175,2, 
501,6422,9713,141088,2, 
501,6441,11985,171422,2, 
501,6441,12319,174195,2, 
501,6451,10409,154365,2, 
501,6452,10815,155368,2, 
501,6461,10893,156893,2, 
501,6461,10893,156894,2, 
501,6461,11057,159837,2, 
501,6462,11067,158771,2, 
501,6462,11117,158994,2, 
501,6471,11113,152635,2, 
501,6471,11115,152580,2, 
501,6472,10569,152594,2, 
501,6491,3583,89234,2, 
501,6511,8565,123634,2, 
501,6512,7313,108344,2, 
501,6512,7317,108214,2, 
501,6512,7505,113563,2, 
501,6512,7560,113349,2, 
501,6521,11509,174859,2, 
501,6521,11541,174078,2, 
501,6521,11729,177889,2, 
501,6532,8737,158921,2, 
501,6532,8737,158926,2, 
501,6532,8741,158834,2, 
501,6551,7493,11187,2, 
501,6551,7521,12111,2, 
501,6561,10051,139977,2, 
501,6561,10051,139996,2, 
501,6562,10497,90054,2, 
501,6581,12217,28576,2, 
501,6581,12219,28548,2, 
501,6581,12219,28549,2, 
501,6591,12088,18305,2, 
501,6591,12090,18245,2, 
501,6591,12090,18274,2, 
501,6591,12092,18219,2, 
501,6591,12092,18220,2, 
501,6592,11733,167497,2, 
501,6601,10110,22024,2, 
501,6602,11001,159242,2, 
501,6612,11629,166858,2, 
501,6621,10625,165755,2, 
501,6621,10625,165756,2, 
501,6621,10949,168702,2, 
501,6622,10905,169439,2, 
501,6622,10909,169284,2, 
501,6622,11036,171301,2, 
501,6681,10016,12548,2, 
501,6681,10230,14608,2, 
501,6681,10230,14609,2, 
501,6681,10326,13090,2, 
501,6681,10326,13091,2, 
501,6682,9339,131774,2, 
501,6682,9683,135826,2, 
501,6692,11675,138641,2, 
501,6692,11747,137504,2, 
501,6701,11319,157674,2, 
501,6702,11794,107769,2, 
501,6711,11593,166628,2, 
501,6711,11593,166629,2, 
501,6711,11929,171226,2, 
501,6712,12338,179425,2, 
501,6751,8363,155581,2, 
501,6751,8465,158371,2, 
501,6752,11595,134117,2, 
501,6752,12011,139433,2, 
501,6761,11647,165709,2, 
501,6761,12143,160181,2, 
501,6771,11089,156565,2, 
501,6771,11089,156566,2, 
501,6771,11173,157192,2, 
501,6771,11173,157193,2, 
501,6771,11254,158678,2, 
501,6772,11836,173628,2, 
501,6791,3270,45049,2, 
501,6821,11051,66076,2, 
501,6822,11133,166029,2, 
501,6822,11133,166030,2, 
501,6822,11323,169052,2, 
501,6822,11373,168556,2, 
501,6831,11463,93897,2, 
501,6831,11463,93916,2, 
501,6831,11711,98187,2, 
501,6832,11743,168297,2, 
501,6841,4273,89258,2, 
501,6842,4721,111867,2, 
501,6861,11547,160696,2, 
501,6862,11321,159045,2, 
501,6871,11087,61492,2, 
501,6871,11153,62366,2, 
501,6871,11169,65198,2, 
501,6871,11377,65526,2, 
501,6872,11329,172128,2, 
501,6872,11506,174737,2, 
501,6872,11506,174740,2, 
501,6891,11017,148053,2, 
501,6891,11131,149301,2, 
501,6902,8485,124476,2, 
501,6911,11385,33004,2, 
501,6911,11391,33529,2, 
501,6911,11721,40828,2, 
501,6911,11733,40589,2, 
501,6911,11765,39604,2, 
501,6912,11935,159457,2, 
501,6921,10321,73551,2, 
501,6921,10321,73552,2, 
501,6921,10479,78467,2, 
501,6921,10483,78361,2, 
501,6921,10493,78155,2, 
501,6942,927,591,2, 
501,6942,987,149,2, 
501,6942,1133,7099,2, 
501,6942,1147,6615,2, 
501,6942,1155,6363,2, 
501,6951,10011,149614,2, 
501,6951,10159,150629,2, 
501,6951,10225,152498,2, 
501,6952,9243,138185,2, 
501,6952,9693,138653,2, 
501,6961,5251,78438,2, 
501,6962,5107,33265,2, 
501,6962,5139,32299,2, 
501,6981,9017,125874,2, 
501,6991,10373,148405,2, 
501,6992,9949,139158,2, 
501,7041,9889,59151,2, 
501,7041,9895,58820,2, 
501,7042,7891,113218,2, 
501,7051,10736,2681,2, 
501,7052,10473,2794,2, 
501,7052,10473,2801,2, 
501,7052,10655,5554,2, 
501,7081,8457,64490,2, 
501,7082,8805,113215,2, 
501,7082,8869,115040,2, 
501,7101,9604,25933,2, 
501,7101,9620,25656,2, 
501,7111,9308,100349,2, 
501,7111,9316,100193,2, 
501,7111,9632,105086,2, 
501,7112,8717,3377,2, 
501,7112,8957,8360,2, 
501,7112,8993,9406,2, 
501,7121,9247,77105,2, 
501,7122,8688,121891,2, 
501,7122,8733,124831,2, 
501,7122,8733,124832,2, 
501,7131,9831,3314,2, 
501,7131,9831,3321,2, 
501,7131,9831,3335,2, 
501,7131,9831,3345,2, 
501,7132,9855,142315,2, 
501,7141,10851,119367,2, 
501,7141,11245,126176,2, 
501,7142,9717,126097,2, 
501,7142,9797,127119,2, 
501,7151,9569,79706,2, 
501,7151,9571,79680,2, 
501,7151,9795,82616,2, 
501,7151,9797,82557,2, 
501,7171,5110,100679,2, 
501,7171,5418,104729,2, 
501,7172,4349,1670,2, 
501,7172,4685,7418,2, 
501,7191,11739,92560,2, 
501,7191,11751,92203,2, 
501,7191,11765,95165,2, 
501,7191,11887,99708,2, 
501,7906,5975,159539,2, 
501,7906,6035,160863,2, 
501,7906,6035,160864,2, 
501,7906,6233,167254,2, 
501,7911,10297,39574,2, 
501,7912,13759,24229,2, 
501,7912,14051,8899,2, 
501,7912,14399,29363,2, 
501,7912,14549,7108,2, 
501,7912,15249,33094,2, 
501,7912,15251,33029,2, 
501,7912,15251,33030,2, 
501,8001,8093,106241,2, 
501,8011,6959,52927,2, 
501,8021,11699,154303,2, 
501,8021,11699,154361,2, 
501,8022,11346,17966,2, 
501,8022,11346,17967,2, 
501,8022,11374,18661,2, 
501,8031,10241,141497,2, 
501,8041,10633,136239,2, 
501,8041,10975,130997,2, 
501,8042,11600,155152,2, 
501,8042,11706,150514,2, 
501,8052,8433,118403,2, 
501,8061,11181,155697,2, 
501,8061,11349,157926,2, 
501,8062,10937,150494,2, 
501,8101,11129,152460,2, 
501,8101,11285,155470,2, 
501,8101,11323,154760,2, 
501,8102,11591,29735,2, 
501,8102,11626,30969,2, 
501,8102,11632,30802,2, 
501,8111,10819,34626,2, 
501,8111,10857,34126,2, 
501,8111,10857,34137,2, 
501,8111,10975,33203,2, 
501,8112,11909,161857,2, 
501,8112,11963,163816,2, 
501,8121,11659,159471,2, 
501,8122,10407,36198,2, 
501,8122,10521,33174,2, 
501,8122,10521,33219,2, 
501,8131,10727,101828,2, 
501,8131,10903,98377,2, 
501,8131,10923,102251,2, 
501,8132,11035,2260,2, 
501,8132,11213,4843,2, 
501,8132,11217,4775,2, 
501,8142,11127,63936,2, 
501,8171,12513,175715,2, 
501,8171,12553,175199,2, 
501,8171,12729,178771,2, 
501,8171,12729,178778,2, 
501,8171,12783,177948,2, 
501,8181,11931,24587,2, 
501,8191,10511,139803,2, 
501,8192,6557,81614,2, 
501,8201,11071,73653,2, 
501,8202,10767,140354,2, 
501,8202,10787,139675,2, 
501,8211,11602,168162,2, 
501,8212,11023,26872,2, 
501,8221,10959,145120,2, 
501,8221,10961,145030,2, 
501,8222,11598,74171,2, 
501,8231,11524,164971,2, 
501,8231,11524,164972,2, 
501,8232,10851,28468,2, 
501,8232,10851,28469,2, 
501,8241,11137,151665,2, 
501,8242,11188,58351,2, 
501,8242,11198,58192,2, 
501,8261,10601,142198,2, 
501,8262,10617,56980,2, 
501,8271,10295,124120,2, 
501,8271,10301,123982,2, 
501,8272,10800,7675,2, 
501,8272,10892,6567,2, 
501,8272,10934,6014,2, 
501,8272,10936,5983,2, 
501,8272,10936,5994,2, 
501,8272,11163,11382,2, 
501,8272,11163,11386,2, 
501,8272,11163,11387,2, 
501,8272,11163,11408,2, 
501,8272,11165,11366,2, 
501,8281,11407,75734,2, 
501,8281,11407,75753,2, 
501,8281,11407,75754,2, 
501,8281,11513,75929,2, 
501,8301,8642,164427,2, 
501,8301,9039,179362,2, 
501,8322,10473,22594,2, 
501,8322,10473,22595,2, 
501,8331,12948,179257,2, 
501,8331,12950,179190,2, 
501,8331,12954,179143,2, 
501,8331,12954,179147,2, 
501,8332,13049,53410,2, 
501,8332,13049,53411,2, 
501,8332,13185,55560,2, 
501,8342,11591,150748,2, 
501,8342,11591,150750,2, 
501,8362,10643,135691,2, 
501,8371,12357,161876,2, 
501,8372,11722,88624,2, 
501,8372,11724,88617,2, 
501,8372,12053,93200,2, 
501,8381,9460,9094,2, 
501,8381,9460,9095,2, 
501,8381,9549,10496,2, 
501,8381,9595,9934,2, 
501,8391,12299,171393,2, 
501,8391,12309,171210,2, 
501,8401,13437,175109,2, 
501,8402,12281,169933,2, 
501,8411,10061,145269,2, 
501,8411,10061,145270,2, 
501,8411,10099,144815,2, 
501,8411,10099,144816,2, 
501,8412,8755,124770,2, 
501,8422,9743,78159,2, 
501,8422,9743,78160,2, 
501,8432,12590,1394,2, 
501,8441,12756,164226,2, 
501,8441,12756,164227,2, 
501,8442,12212,165287,2, 
501,8442,12262,164130,2, 
501,8452,1041,11584,2, 
501,8471,11945,167583,2, 
501,8472,12187,37222,2, 
501,8472,12213,36666,2, 
501,8482,12589,172102,2, 
501,8482,12749,177198,2, 
501,8482,12759,176800,2, 
501,8482,12857,177998,2, 
501,8482,12865,177903,2, 
501,8501,12299,156455,2, 
501,8522,11973,40465,2, 
501,8531,12195,174085,2, 
501,8531,12217,173863,2, 
501,8552,3091,82811,2, 
501,8552,3145,83877,2, 
501,8552,3376,88057,2, 
501,8552,3378,87981,2, 
501,8561,12037,166381,2, 
501,8561,12133,167252,2, 
501,8561,12465,169921,2, 
501,8562,10505,27881,2, 
501,8562,10505,27882,2, 
501,8571,10979,169109,2, 
501,8572,10529,37391,2, 
501,8572,10535,37169,2, 
501,8572,10535,37190,2, 
501,8581,11788,153840,2, 
501,8591,9727,124673,2, 
501,8592,10179,139722,2, 
501,8592,10271,138373,2, 
501,8602,11889,15483,2, 
501,8621,4469,85242,2, 
501,8621,4487,84795,2, 
501,8621,4487,84796,2, 
501,8622,4233,81561,2, 
501,8622,4251,81137,2, 
501,8631,11121,71982,2, 
501,8631,11169,71645,2, 
501,8642,12883,167969,2, 
501,8642,13063,169238,2, 
501,8651,12533,37561,2, 
501,8651,12593,36371,2, 
501,8651,12593,36372,2, 
501,8651,12779,39189,2, 
501,8652,10680,55046,2, 
501,8652,10702,54592,2, 
501,8652,10894,57236,2, 
501,8662,10825,31526,2, 
501,8671,9119,5984,2, 
501,8682,10189,18599,2, 
501,8682,10207,18306,2, 
501,8682,10207,18307,2, 
501,8682,10211,18212,2, 
501,8682,10211,18213,2, 
501,8691,10393,143493,2, 
501,8692,9750,81786,2, 
501,8702,10816,490,2, 
501,8712,12205,165694,2, 
501,8721,11371,161197,2, 
501,8721,11375,161138,2, 
501,8721,11375,161139,2, 
501,8722,11679,54592,2, 
501,8722,11711,53372,2, 
501,8722,11713,53259,2, 
501,8732,12161,5669,2, 
501,8732,12161,5689,2, 
501,8732,12415,11868,2, 
501,8732,12461,10161,2, 
501,8741,11977,161940,2, 
501,8741,11977,161941,2, 
501,8741,12105,166951,2, 
501,8741,12105,166952,2, 
501,8741,12393,166399,2, 
501,8742,11249,36359,2, 
501,8742,11346,38870,2, 
501,8742,11346,38888,2, 
501,8761,12247,172374,2, 
501,8761,12249,172317,2, 
501,8771,10786,107076,2, 
501,8771,10801,107933,2, 
501,8771,11149,113957,2, 
501,8772,11801,157234,2, 
501,8782,13004,109651,2, 
501,8782,13004,109652,2, 
501,8782,13097,110180,2, 
501,8801,12302,165404,2, 
501,8801,12607,172490,2, 
501,8802,12463,35183,2, 
501,8802,12463,35188,2, 
501,8802,12463,35189,2, 
501,8811,12841,169352,2, 
501,8811,13027,171497,2, 
501,8811,13027,171498,2, 
501,8811,13229,172838,2, 
501,8812,12215,37023,2, 
501,8812,12215,37024,2, 
501,8812,12419,42599,2, 
501,8812,12423,42464,2, 
501,8812,12530,43406,2, 
501,8821,9273,129465,2, 
501,8821,9677,133391,2, 
501,8822,8603,6197,2, 
501,8822,8603,6198,2, 
501,8832,11068,150340,2, 
501,8832,11068,150341,2, 
501,8832,11310,151695,2, 
501,8842,9978,133871,2, 
501,8851,3459,47312,2, 
501,8852,3295,48207,2, 
501,8852,3297,48191,2, 
501,8852,3649,54003,2, 
501,8852,3649,54004,2, 
501,8861,5124,74000,2, 
501,8861,5196,74885,2, 
501,8861,5513,78155,2, 
501,8862,5430,74040,2, 
501,8862,5448,74526,2, 
501,8862,5448,74527,2, 
501,8871,5275,83504,2, 
501,8872,4497,60745,2, 
501,8881,4157,68191,2, 
501,8881,4157,68197,2, 
501,8892,5371,67669,2, 
501,8892,5715,73344,2, 
501,8901,4897,70510,2, 
501,8902,4403,57724,2, 
501,8921,7171,96810,2, 
501,8921,7171,96811,2, 
501,8922,7997,110831,2, 
501,8922,7997,110832,2, 
501,8922,7997,110833,2, 
501,8922,8053,111308,2, 
501,8922,8053,111309,2, 
801,801006,1399,22928,2, 
801,801006,1418,24051,2, 
801,801006,1418,24052,2, 
801,801006,1418,24053,2, 
801,801006,1420,24204,2, 
801,801006,1420,24205,2, 
801,801008,1407,18706,2, 
801,801009,1366,12748,2, 
801,801009,1367,12785,2, 
801,801009,1367,12786,2, 
801,801009,1395,13702,2, 
801,801010,1355,29673,2, 
801,801013,1364,31732,2, 
801,801013,1365,31801,2, 
801,801013,1393,32524,2, 
801,801013,1393,32543,2, 
801,801013,1393,32564,2, 
801,801014,1416,104450,2, 
801,801014,1418,104563,2, 
801,801014,1428,105109,2, 
801,801015,1848,57753,2, 
801,801017,1392,4273,2, 
801,801017,1392,4274,2, 
801,801019,1334,12777,2, 
801,801023,1188,64916,2, 
801,801023,1188,64944,2, 
801,801026,529,14738,2, 
801,801027,533,20425,2, 
801,801027,533,20426,2, 
801,801027,533,20427,2, 
801,801027,547,22944,2, 
901,901002,788,11034,2, 
901,901002,801,11485,2, 
901,901002,801,11550,2, 
901,901002,802,11655,2, 
901,901002,804,12013,2, 
901,901002,805,12499,2, 
901,901002,805,12578,2, 
901,901002,805,12597,2, 
901,901002,805,12627,2, 
901,901002,805,12777,2, 
901,901002,805,12813,2, 
901,901002,805,12836,2, 
901,901002,805,12844,2, 
901,901002,805,12904,2, 
901,901002,805,13035,2, 
901,901002,805,13042,2, 
901,901002,806,12018,2, 
901,901002,806,12168,2, 
901,901002,806,12186,2, 
901,901002,806,12283,2, 
901,901002,806,12369,2, 
901,901002,806,12467,2, 
901,901002,810,13295,2, 
901,901002,811,13199,2, 
901,901002,811,13237,2, 
901,901002,815,13400,2, 
901,901002,815,13393,2, 
901,901002,815,13397,2, 
901,901002,815,13415,2, 
901,901002,815,13417,2, 
901,901002,815,13450,2, 
901,901002,816,13867,2, 
901,901002,816,13884,2, 
901,901002,816,13936,2, 
901,901002,816,13953,2, 
901,901002,819,14405,2, 
901,901002,819,14439,2, 
901,901002,822,14739,2, 
901,901002,823,14090,2, 
901,901002,824,14800,2, 
901,901003,154,12736,2, 
901,901003,154,12756,2, 
901,901003,154,12807,2, 
901,901003,158,13473,2, 
901,901003,162,13963,2, 
901,901003,169,14006,2, 
901,901003,170,14345,2, 
901,901003,171,14264,2, 
901,901003,171,14271,2, 
901,901003,172,14102,2, 
901,901003,174,14380,2, 
901,901004,678,14860,2, 
901,901004,678,14873,2, 
901,901004,678,14941,2, 
901,901004,678,14952,2, 
901,901004,678,14993,2, 
901,901004,678,15024,2, 
901,901004,678,15051,2, 
901,901004,679,15589,2, 
901,901004,680,15779,2, 
901,901004,680,15797,2, 
901,901004,680,15946,2, 
901,901004,680,16340,2, 
901,901004,680,16345,2, 
901,901004,682,16815,2, 
901,901004,682,16818,2, 
901,901004,682,16848,2, 
901,901004,682,16869,2, 
901,901004,685,16538,2, 
901,901004,686,16413,2, 
901,901004,686,16464,2, 
901,901004,686,16512,2, 
901,901004,694,17196,2, 
901,901004,694,17285,2, 
901,901004,694,17376,2, 
901,901004,697,18044,2, 
901,901004,697,18054,2, 
901,901004,697,18092,2, 
901,901004,697,18212,2, 
901,901004,697,18227,2, 
901,901004,697,18230,2, 
901,901005,592,10800,2, 
901,901005,592,10797,2, 
901,901005,592,10810,2, 
901,901005,594,10893,2, 
901,901005,594,11034,2, 
901,901005,595,11062,2, 
901,901005,595,11086,2, 
901,901005,603,11415,2, 
901,901005,604,11403,2, 
901,901005,612,11887,2, 
901,901005,617,12199,2, 
901,901005,617,12254,2, 
901,901005,617,12255,2, 
901,901005,617,12264,2, 
901,901005,617,12456,2, 
901,901005,617,12506,2, 
901,901005,617,12661,2, 
901,901005,617,12979,2, 
901,901005,617,12988,2, 
901,901005,617,13009,2, 
901,901005,618,13324,2, 
901,901005,619,13586,2, 
901,901005,619,13654,2, 
901,901005,619,13661,2, 
901,901005,619,13704,2, 
901,901005,625,14219,2, 
901,901005,625,14325,2, 
901,901005,625,14433,2, 
901,901005,630,14589,2, 
901,901005,630,14628,2, 
901,901005,630,14720,2, 
901,901005,630,14721,2, 
901,901005,630,14740,2, 
901,901005,630,14741,2, 
901,901005,633,14919,2, 
901,901005,633,14966,2, 
901,901005,633,15045,2, 
901,901005,633,15157,2, 
901,901007,641,12570,2, 
901,901007,641,12622,2, 
901,901007,645,13079,2, 
901,901007,646,13388,2, 
901,901007,650,13835,2, 
901,901007,650,13836,2, 
901,901007,650,13879,2, 
901,901007,650,13880,2, 
901,901007,651,13699,2, 
901,901007,651,13740,2, 
901,901007,654,14224,2, 
901,901007,656,14464,2, 
901,901007,656,14465,2, 
901,901007,656,14523,2, 
901,901007,656,14557,2, 
901,901007,656,14573,2, 
901,901007,656,14602,2, 
901,901007,656,14644,2, 
901,901007,660,14327,2, 
901,901007,660,14351,2, 
901,901007,660,14352,2, 
901,901007,661,14701,2, 
901,901007,662,15419,2, 
901,901007,663,15495,2, 
901,901007,667,15524,2, 
901,901007,668,15611,2, 
901,901007,668,15624,2, 
901,901007,668,15626,2, 
901,901007,668,15752,2, 
901,901007,668,15792,2, 
901,901007,668,15808,2, 
901,901007,670,15978,2, 
901,901007,670,15984,2, 
901,901007,670,16039,2, 
901,901007,672,16081,2, 
901,901007,672,16167,2, 
901,901008,866,9424,2, 
901,901008,872,10052,2, 
901,901008,874,10000,2, 
901,901008,874,9644,2, 
901,901008,874,9732,2, 
901,901008,874,9876,2, 
901,901008,878,10290,2, 
901,901008,879,10555,2, 
901,901008,880,10836,2, 
901,901008,880,11220,2, 
901,901008,880,11432,2, 
901,901008,881,11570,2, 
901,901008,884,11932,2, 
901,901008,884,11953,2, 
901,901008,884,11955,2, 
901,901008,884,11969,2, 
901,901009,633,13569,2, 
901,901009,636,13861,2, 
901,901009,639,14409,2, 
901,901009,640,14197,2, 
901,901009,640,14294,2, 
901,901009,640,14322,2, 
901,901009,654,14830,2, 
901,901009,654,14872,2, 
901,901009,657,15133,2, 
901,901009,657,15194,2, 
901,901009,659,15484,2, 
901,901009,659,15628,2, 
901,901009,661,16300,2, 
901,901009,661,16103,2, 
901,901009,661,16210,2, 
901,901009,662,15958,2, 
901,901009,662,16018,2, 
901,901009,666,17050,2, 
901,901009,670,17293,2, 
901,901009,670,17294,2, 
901,901010,659,12161,2, 
901,901010,659,12287,2, 
901,901010,659,12325,2, 
901,901010,659,12374,2, 
901,901010,659,12464,2, 
901,901010,659,12501,2, 
901,901010,659,12522,2, 
901,901010,660,12579,2, 
901,901010,660,12642,2, 
901,901010,660,12650,2, 
901,901010,660,12692,2, 
901,901010,660,12840,2, 
901,901010,660,12896,2, 
901,901010,660,12920,2, 
901,901010,660,12923,2, 
901,901010,660,12947,2, 
901,901010,660,13002,2, 
901,901010,662,13249,2, 
901,901010,662,13263,2, 
901,901010,662,13292,2, 
901,901010,662,13350,2, 
